1676,Staphylococcus phage phiSA012,AB903967,1577
1677,Staphylococcus phage StB20,NC_019915,1141
1678,Staphylococcus phage vB_SepiS-phiIPLA5,NC_018281,976
1679,Staphylococcus phage vB_SepiS-phiIPLA7,NC_018284,979
1680,Staphylococcus phage CNPH82,NC_008722,350
1681,Staphylococcus phage PH15,NC_008723,351
1682,Staphylococcus phage phiIBB-SEP1,KF021268,1389
1683,Staphylococcus phage vB_SepS_SEP9,NC_023582,1621
1684,Staphylococcus phage StB27,NC_019914,1140
1685,Staphylococcus phage StB12,NC_020490,1942
1686,Staphylococcus phage SpaA1,NC_018277,969
1687,Staphylococcus phage phiRS7,NC_022914,1517
1688,Staphylococcus phage Team1,KC012913,1785
1689,Stenotrophomonas phage Smp131,NC_023588,1622
1690,Stenotrophomonas phage phiSMA9,NC_007189,246
1691,Stenotrophomonas phage S1,NC_011589,501
1692,Stenotrophomonas phage phiSHP2,NC_015586,826
1693,Stenotrophomonas phage IME15,NC_019416,1051
1694,Stenotrophomonas phage phiSMA7 proviral,NC_021569,1378
1695,Stenotrophomonas phage phiSMA6,HG315669,1379
1696,Stenotrophomonas phage IME13,JX306041,982
1697,Stenotrophomonas phage phiSMA7,HG007973,1357
1698,Streptococcus phage LYGO9,JX409894,984
1699,Streptococcus phage JX01,JX409895,985
1700,Streptococcus phage phi3396,NC_009018,359
1701,Streptococcus phage P9,NC_009819,395
1702,Streptococcus phage PH15,NC_010945,442
1703,Streptococcus phage SM1,NC_004996,161
1704,Streptococcus phage M102,DQ386162,302
1705,Streptococcus phage PH10,NC_012756,531
1706,Streptococcus phage phiBHN167,NC_022791,1512
1707,Streptococcus phage K13,NC_024357,1790
1708,Streptococcus phage DCC1738,NC_024361,1792
1709,Streptococcus phage IC1,NC_024370,1795
1710,Streptococcus phage Cp-1,NC_001825,28
1711,Streptococcus prophage MM1,NC_003050,124
1712,Streptococcus prophage EJ-1,NC_005294,174
1713,Streptococcus phage Dp-1,NC_015274,689
1714,Streptococcus phage MM1 1998,DQ113772,286
1715,Streptococcus phage Spn1,KJ417497,1715
1716,Streptococcus phage CP-7,LK392619,1818
1717,Streptococcus phage SP-QS1,NC_021868,1434
1718,Streptococcus phage EJ-1,AJ609634,169
1719,Temperate phage phiNIH1.1,NC_003157,1933
1720,Streptococcus prophage 315.2,NC_004585,129
1721,Streptococcus pyogenes phage 315.3,NC_004586,130
1722,Streptococcus prophage 315.4,NC_004587,131
1723,Streptococcus prophage 315.5,NC_004588,132
1724,Streptococcus prophage 315.6,NC_004589,133
1725,Streptococcus prophage 315.1,NC_004584,128
1726,Streptococcus phage YMC-2011,NC_018285,967
1727,Streptococcus phage SMP,NC_008721,941
1728,Streptococcus phage phiNJ2,NC_019418,1052
1729,Streptococcus phage phi20c,KC348598,1191
1730,Streptococcus phage phi30c,KC348599,1192
1731,Streptococcus phage phi5218,KC348600,1193
1732,Streptococcus phage phi7917,KC348601,1194
1733,Streptococcus phage phi891591,KC348602,1195
1734,Streptococcus phage phiD12,KC348603,1196
1735,Streptococcus phage phiS10,KC348604,1197
1736,Streptococcus phage phiSS12,KC413987,1189
1737,Streptococcus phage phiST1,KC413988,1190
1738,Streptococcus phage TP-778L,NC_022776,1510
1739,Streptococcus phage 20617,NC_023503,1586
1740,Streptococcus phage 5093,NC_012753,530
1741,Streptococcus phage Sfi19,NC_000871,40
1742,Streptococcus phage 7201,NC_002185,48
1743,Streptococcus phage Sfi11,NC_002214,50
1744,Streptococcus phage Sfi21,NC_000872,41
1745,Streptococcus phage O1205,NC_004303,120
1746,Streptococcus phage DT1,NC_002072,139
1747,Streptococcus phage 2972,NC_007019,221
1748,Streptococcus phage 858,NC_010353,420
1749,Streptococcus phage ALQ13.2,NC_013598,564
1750,Streptococcus phage Abc2,NC_013645,573
1751,Streptococcus phage TP-J34,NC_020197,1178
1752,Streptomyces phage mu1/6,DQ372923,319
1753,Streptomyces phage phiSASD1,NC_014229,607
1754,Streptomyce phage TG1,NC_018853,1027
1755,Streptomyces phage phiHau3,NC_018836,1013
1756,Streptomyces phage R4,NC_019414,1050
1757,Streptomyces phage phiCAM,JX889246,1037
1758,Streptomyces phage phiELB20,JX262376,954
1759,Streptomyces phage phiBT1,NC_004664,176
1760,Streptomyces phage Lika,NC_021298,1314
1761,Streptomyces phage Sujidade,NC_021304,1320
1762,Streptomyces phage Zemlya,NC_021339,1340
1763,Streptomyces phage VWB,NC_005345,207
1764,Streptomyces phage SV1,NC_018848,1023
1765,Sulfitobacter phage pCB2047-C,HQ317384,1823
1766,Sulfitobacter phage pCB2047-A,HQ332142,1822
1767,Sulfitobacter phage pCB2047-B,HQ317387,1578
1768,Sulfitobacter phage EE36phi1,FJ591094,512
1769,Sulfolobus virus STSV2,JQ287645,1009
1770,Sulfolobus islandicus rudivirus 1 variant XX,AJ748296,208
1771,Sulfolobus spindle-shaped virus 4,EU030938,391
1772,Sulfolobus islandicus rod-shaped virus 1,AJ414696,97
1773,Sulfolobus spindle-shaped virus 5,EU030939,392
1774,Sulfolobus islandicus rod-shaped virus 2,AJ344259,81
1775,Sulfolobus monocaudavirus SMV1,HG322870,1572
1776,Sulfolobus turreted icosahedral virus,AY569307,187
1777,Sulfolobus turreted icosahedral virus 2,GU080336,601
1778,Sulfolobus spindle-shaped virus 6,FJ870915,554
1779,Sulfolobus spindle-shaped virus 7,FJ870916,555
1780,Sulfolobus virus Ragged Hills,AY388628,173
1781,Sulfolobus virus STSV1,AJ783769,205
1782,Synechococcus phage S-CBP3,KC310803,1292
1783,Synechococcus phage S-CBP4,KC310804,1293
1784,Synechococcus phage S-CBP1,KC310802,1291
1785,Synechococcus phage S-CBS4,HQ698895,839
1786,Synechococcus phage Syn5,EF372997,368
1787,Prochlorococcus phage Syn33,GU071108,634
1788,Cyanophage Syn30,HQ634189,1240
1789,Cyanophage KBS-P-1A,HQ634188,1249
1790,Cyanophage KBS-S-2A,HQ634187,1248
1791,Synechococcus phage S-RIM2 R9_2006,HQ317291,1223
1792,Synechococcus phage S-RIM2 R21_2007,HQ317290,1222
1793,Synechococcus phage S-RIM8 A.HR5,HQ317385,860
1794,Synechococcus phage S-RIM8 A.HR3,JF974289,862
1795,Synechococcus phage S-MbCM25,KF156339,1548
1796,Synechococcus phage S-RIM2 R1_1999,HQ317292,1224
1797,Synechococcus phage S-CAM1,HQ634177,1233
1798,Synechococcus phage S-CAM8,HQ634178,1349
1799,Synechococcus phage S-IOM18,HQ317383,1346
1800,Synechococcus phage S-RIM8 A.HR1,JF974288,861
1801,Cyanophage KBS-M-1A,JF974293,1250
1802,Synechococcus phage S-MbCM7,KF156338,1547
1803,Synechococcus phage S-MbCM100,KF156340,1549
1804,Synechococcus phage S-RIP2,HQ317389,1211
1805,Synechococcus phage S-SKS1,HQ633071,1237
1806,Synechococcus phage S-PM2,AJ630128,214
1807,Synechococcus phage P60,AF338467,1136
1808,Cyanophage S-SSM2,JF974292,1245
1809,Synechococcus phage S-ShM2,GU071096,626
1810,Synechococcus phage S-SSM5,GU071097,627
1811,Cyanophage S-TIM5,JQ245707,1964
1812,Synechococcus phage Syn19,GU071106,633
1813,Synechococcus phage S-SSM7,GU071098,628
1814,Cyanophage S-SSM6b,HQ316603,1209
1815,Cyanophage S-SSM6a,HQ317391,1225
1816,Synechococcus phage S-CBP2,KC310806,1294
1817,Cyanophage P-SSP2,GU071107,639
1818,Prochlorococcus phage Syn1,GU071105,632
1819,Synechococcus phage S-CRM01,HQ615693,695
1820,Synechococcus phage S-SM1,GU071094,624
1821,Cyanophage Syn2,HQ634190,1241
1822,Cyanophage Syn10,HQ634191,1242
1823,Synechococcus phage S-SM2,GU071095,625
1824,Cyanophage S-SSM4,HQ316583,1208
1825,Synechococcus phage S-RIP1,HQ317388,1210
1826,Synechococcus phage S-CBS1,HM480106,640
1827,Synechococcus phage S-CBS3,GU936715,605
1828,Synechococcus phage S-CBS2,GU936714,604
1829,Tetraselmis viridis virus S1,HQ332143,1235
1830,Tetrasphaera phage TJE1,HQ225832,660
1831,Thalassomonas phage BA3,EU124666,405
1832,Thermoanaerobacterium phage THSA-485A,NC_018264,957
1833,Thermococcus prieurii virus 1,JQ010983,858
1834,Thermus phage IN93,NC_004462,522
1835,Thermus phage P23-45,NC_009803,389
1836,Thermus phage P74-26,NC_009804,390
1837,Thermus phage P23-77,NC_013197,553
1838,Thermus phage TMA,NC_015937,784
1839,Thermus phage phiYS40,AP011616,772
1840,Tsukamurella phage TPA2,NC_015210,675
1841,Vibrio phage PVA1,NC_023605,1639
1842,Vibrio phage phi-A318,KF322026,1500
1843,Vibrio phage AS51,KF800937,1561
1844,Vibrio phage CHOED,NC_023863,1783
1845,Vibrio phage VPUSM 8,NC_022747,1502
1846,Vibrio phage X29,NC_024369,1881
1847,Vibrio phage fs2,NC_001956,37
1848,Vibrio phage K139,NC_003313,88
1849,Vibrio phage fs1,NC_004306,119
1850,Vibrio phage VGJphi,NC_004736,147
1851,Vibrio phage VSK,NC_003327,123
1852,Vibrio phage VP5,NC_005891,197
1853,Vibrio phage VP2,NC_005879,196
1854,Vibrio phage KSF-1phi,NC_006294,206
1855,Vibrio phage kappa,NC_010275,1940
1856,Vibrio phage VEJphi,NC_012757,532
1857,Vibrio phage ICP1,NC_015157,672
1858,Vibrio phage ICP2,NC_015158,673
1859,Vibrio phage ICP3,NC_015159,674
1860,Vibrio phage CTX chromosome I,NC_015209,696
1861,Vibrio phage VCY-phi,NC_016162,820
1862,Vibrio phage CP-T1,NC_019457,1068
1863,Vibrio phage vB_VchM-138,NC_019518,1089
1864,Vibrio phage JA-1,NC_021540,1363
1865,Vibrio phage VFJ,NC_021562,1377
1866,Vibrio phage ND1-fs1,AB572858,613
1867,Vibrio phage CTX,AF416590,79
1868,Vibrio phage VSKK,AF452449,163
1869,Vibrio phage ICP3_2009_B,HQ641341,661
1870,Vibrio phage ICP3_2008_A,HQ641343,662
1871,Vibrio phage ICP3_2007_A,HQ641344,663
1872,Vibrio phage ICP2_2006_A,HQ641346,664
1873,Vibrio phage ICP1_2006_D,HQ641348,665
1874,Vibrio phage ICP1_2006_C,HQ641349,666
1875,Vibrio phage ICP1_2006_B,HQ641350,667
1876,Vibrio phage ICP1_2006_A,HQ641351,668
1877,Vibrio phage ICP1_2005_A,HQ641352,669
1878,Vibrio phage ICP1_2001_A,HQ641353,670
1879,Vibrio phage ICP1_2004_A,HQ641354,671
1880,Vibrio phage phiVC8,JF712866,783
1881,Vibrio phage VP3,JQ780163,903
1882,Vibrio phage VCO139,KC438283,1278
1883,Vibrio phage ICP2_2011_A,KM224878,1836
1884,Vibrio phage ICP2_2013_A_Haiti,KM224879,1837
1885,Vibrio phage 24,KJ572844,1874
1886,Vibrio phage 1,JF713456,701
1887,Vibrio phage VHML,NC_004456,126
1888,Vibrio phage VH7D,NC_023568,1593
1889,Vibrio phage PWH3a-P1,NC_020863,1268
1890,Vibrio phage nt-1,NC_021529,1943
1891,Vibrio phage vpms1,NC_021776,1398
1892,Vibrio phage SHOU24,NC_023569,1612
1893,Vibrio phage VfO3K6,NC_002362,52
1894,Vibrio phage VfO4K68,NC_002363,53
1895,Vibrio phage VpV262,NC_003907,125
1896,Vibrio phage Vf33,NC_005948,202
1897,Vibrio phage Vf12,NC_005949,203
1898,Vibrio phage KVP40,NC_005083,323
1899,Vibrio phage VP882,NC_009016,357
1900,Vibrio phage VP93,NC_012662,523
1901,Vibrio phage pVp-1,NC_019529,1095
1902,Vibrio phage VP58.5,FN297812,599
1903,Vibriophage phi-pp2,JN849462,942
1904,Vibrio phage VPp1,KJ936628,1839
1905,Vibrio phage vB_VpaS_MAR10,NC_019713,1118
1906,Vibrio phage vB_VpaM_MAR,NC_019722,1127
1907,Vibrio phage VBP47,NC_020848,1265
1908,Vibrio phage VBM1,NC_020850,1266
1909,Vibrio phage VBP32,NC_020868,1269
1910,Vibrio phage VpKK5,KM378617,1913
1911,Vibrio phage SIO-2,HQ316604,818
1912,Vibrio phage pYD21-A,JF974287,1227
1913,Vibrio phage pYD38-A,JF974312,1351
1914,Vibrio phage 11895-B1,HQ634157,1239
1915,Vibrio phage pYD38-B,JF974313,1352
1916,Vibrio phage helene 12B3,NC_021067,1283
1917,Vibrio phage martha 12B12,NC_021070,1285
1918,Vibrio phage henriette 12B8,NC_021073,1286
1919,Vibrio phage VvAW1,NC_020488,1221
1920,Vibrio phage PV94,HG803181,1736
1921,Vibrio phage SSP002,JQ692107,871
1922,Weissella phage phiYS61,NC_018270,970
1923,Wolbachia endosymbiont wVitA of Nasonia vitripennis phage WOVitA1,HQ906662,654
1924,Wolbachia endosymbiont wVitA of Nasonia vitripennis phage WOVitA2,HQ906663,655
1925,Wolbachia endosymbiont wVitA of Nasonia vitripennis phage WOVitA4,HQ906664,656
1926,Wolbachia endosymbiont wVitB of Nasonia vitripennis phage WOVitB,HQ906665,657
1927,Xanthomonas phage XacF1,AB910602,1832
1928,Xanthomonas phage Cf1c,NC_001396,16
1929,Xanthomonas phage Xp15,NC_007024,223
1930,Xanthomonas phage phiL7,NC_012742,528
1931,Xanthomonas citri phage CP2 DNA,NC_020205,1181
1932,Xanthomonas phage CP1 DNA,NC_019933,1289
1933,Xanthomonas citri phage CP2,AB720064,1054
1934,Xanthomonas phage CP1,AB720063,1288
1935,Xanthomonas phage Xp10,NC_004902,159
1936,Xanthomonas phage OP1,NC_007709,299
1937,Xanthomonas phage OP2,NC_007710,300
1938,Xanthomonas phage Xop411,NC_009543,378
1939,Xanthomonas phage vB_XveM_DIBBI,NC_017981,926
1940,Phage Paz,NC_022982,1536
1941,Phage Prado,NC_022987,1541
1942,Xylella phage Xfas53,NC_013599,565
1943,Xylella phage Sano,KF626665,1514
1944,Xylella phage Salvo,KF626668,1515
1945,Yersinia phage phiYeO3-12,NC_001271,45
1946,Yersinia phage PY54,NC_005069,165
1947,Yersinia phage phiR1-37,NC_016163,821
1948,Yersinia phage phiR1-RT ,NC_019909,1137
1949,Yersinia phage phi80-18,NC_019911,1957
1950,Yersinia phage phiR201,NC_019919,1945
1951,Yersinia phage phiR8-01,HE956707,1948
1952,Yersinia phage vB_YenP_AP5,KM253764,1861
1953,Yersinia phage phiR1-RT,HE956709,962
1954,Yersinia phage Yep-phi,NC_023715,1673
1955,Yersinia phage L-413C,NC_004745,149
1956,Yersinia pestis phage phiA1122,NC_004777,151
1957,Yersinia phage Berlin,NC_008694,346
1958,Yersinia phage Yepe2,NC_011038,455
1959,Yersinia phage phiD1,HE956711,963
1960,Yersinia phage R,JX000007,1153
1961,Yersinia phage YpP-R,JQ965701,913
1962,Yersinia phage YpsP-G,JQ965703,915
1963,Yersinia phage YpP-Y,JQ965700,912
1964,Yersinia phage YpP-G,JQ965702,914
