1481,Rhodococcus phage RER2,Rhodococcus erythropolis
1482,Rhodococcus phage RGL3,Rhodococcus globerulus
1483,Rhodococcus phage RRH1,Rhodococcus rhodochrous
1484,Rhodothermus phage RM378,Rhodothermus marinus
1485,Rhodovulum phage RS1,Rhodovulum sp. P5
1486,Riemerella phage RAP44,Riemerella anatipestifer
1487,Roseobacter phage RDJL Phi 1,Roseobacter denitrificans
1488,Roseobacter phage SIO1,Roseobacter sio67
1489,Roseophage DSS3P2,Ruegeria pomeroyi
1490,Ruegeria phage DSS3-P1,Ruegeria pomeroyi
1491,Silicibacter phage DSS3phi2,Ruegeria pomeroyi
1492,Salicola phage CGphi29,Salicola sp.
1493,Salinivibrio phage CW02,Salinivibrio costicola
1494,Salisaeta icosahedral phage 1,Salisaeta sp.
1495,Salmonella phage FSL SP-058,Salmonella enterica
1496,Salmonella phage FSL SP-076,Salmonella enterica
1497,Salmonella phage vB_SenS-Ent2,Salmonella enterica
1498,Salmonella phage iEPS5,Salmonella enterica
1499,Salmonella phage vB_SenS-Ent3,Salmonella enterica
1500,Salmonella phage ST64B,Salmonella enterica
1501,Enterobacteria phage P22 virus,Salmonella enterica
1502,Salmonella phage E1,Salmonella enterica
1503,Salmonella phage phiSG-JL2,Salmonella enterica
1504,Salmonella enterica bacteriophage SE1,Salmonella enterica
1505,Salmonella phage epsilon34,Salmonella enterica
1506,Salmonella phage c341,Salmonella enterica
1507,Salmonella phage ST160,Salmonella enterica
1508,Salmonella phage SS3e,Salmonella enterica
1509,Salmonella phage Vi06,Salmonella enterica
1510,Salmonella phage Vi01,Salmonella enterica
1511,Salmonella phage 7-11,Salmonella enterica
1512,Salmonella phage SE2,Salmonella enterica
1513,Salmonella phage SSU5,Salmonella enterica
1514,Salmonella phage RE-2010,Salmonella enterica
1515,Salmonella phage vB_SenS-Ent1,Salmonella enterica
1516,Enterobacteria phage epsilon15,Salmonella enterica
1517,Enterobacteria phage UAB_Phi78,Salmonella enterica
1518,Salmonella phage S16,Salmonella enterica
1519,Salmonella phage FSL SP-031,Salmonella enterica
1520,Salmonella phage FSL SP-030,Salmonella enterica
1521,Salmonella phage FSL SP-088,Salmonella enterica
1522,Salmonella phage FSL SP-004,Salmonella enterica
1523,Enterobacteria phage ST64T,Salmonella enterica
1524,Enterobacteria phage P22,Salmonella enterica
1525,Salmonella phage P22-pbi,Salmonella enterica
1526,Salmonella phage FO1a,Salmonella enterica
1527,Enterobacteriaphage UAB_Phi87,Salmonella enterica
1528,Salmonella phage SPN9TCW,Salmonella enterica
1529,Salmonella phage vB_SenS_AG11,Salmonella enterica
1530,Salmonella phage FSL SP-039,Salmonella enterica
1531,Salmonella phage FSL SP-124,Salmonella enterica
1532,Salmonella phage FSL SP-063,Salmonella enterica
1533,Salmonella phage FSL SP-029,Salmonella enterica
1534,Salmonella phage FSL SP-107,Salmonella enterica
1535,Salmonella phage FSL SP-038,Salmonella enterica
1536,Enterobacterio phage phiKP26,Salmonella enterica
1537,Salmonella phage SPC32H,Salmonella enterica
1538,Salmonella phage SPC32N,Salmonella enterica
1539,Salmonella phage 9NA,Salmonella enterica
1540,Salmonella phage vB_SemP_Emek,Salmonella enterica
1541,Salmonella phage vB_SosS_Oslo,Salmonella enterica
1542,Enterobacteria phage phiX174,Salmonella enterica
1543,Salmonella phage Vi II-E1,Salmonella enterica
1544,Salmonella phage Chi,Salmonella enterica
1545,Salmonella phage SETP13,Salmonella enteritidis
1546,Salmonella phage SETP7,Salmonella enteritidis
1547,Salmonella phage Marshall,Salmonella enteritidis
1548,Salmonella phage PVP-SE1,Salmonella enteritidis
1549,Salmonella phage L13,Salmonella gallinarum
1550,Salmonella phage LSPA1,Salmonella paratyphi
1551,Salmonella phage vB_SemP_Emek,Salmonella serovar
1552,Salmonella phage vB_SosS_Oslo,Salmonella serovar
1553,Salmonella phage SFP10,Salmonella sp. SSDFZ54
1554,Salmonella phage SPN9CC,Salmonella sp. SSDFZ54
1555,Salmonella phage SPN19,Salmonella sp. SSDFZ54
1556,Salmonella phage Maynard,Salmonella typhimurium
1557,Enterobacteria phage SP6,Salmonella typhimurium
1558,Enterobacteria phage ST104,Salmonella typhimurium
1559,Enterobacteria phage ES18,Salmonella typhimurium
1560,Salmonella phage Fels-1,Salmonella typhimurium
1561,Phage Gifsy-1,Salmonella typhimurium
1562,Phage Gifsy-2,Salmonella typhimurium
1563,Enterobacteria phage Fels-2,Salmonella typhimurium
1564,Salmonella phage PhiSH19,Salmonella typhimurium
1565,Salmonella phage SPN3UB,Salmonella typhimurium
1566,Salmonella phage STP4-a,Salmonella typhimurium
1567,Serratia phage PS2,Serratia marcescens
1568,Serratia phage phiMAM1,Serratia sp. FS14
1569,Shewanella phage Spp001,Shewanella putrefaciens
1570,Shigella phage pSb-1,Shigella boydii
1571,Shigella phage phiSboM-AG3,Shigella boydii
1572,Shigella phage SfIV,Shigella flexneri
1573,Shigella phage pSf-1,Shigella flexneri
1574,Enterobacteria phage SfV,Shigella flexneri
1575,Enterobacteria phage Sf6,Shigella flexneri
1576,Shigella phage Shfl1,Shigella flexneri
1577,Shigella phage Shfl2,Shigella flexneri
1578,Enterobacteria phage SfI,Shigella flexneri
1579,Shigella phage POCJ13,Shigella flexneri
1580,Shigella phage Shf125875,Shigella flexneri
1581,Shigella phage pSf-2,Shigella flexneri
1582,Shigella phage SP18,Shigella sonnei
1583,Shigella phage EP23,Shigella sonnei
1584,Shigella STX1-converting phage HUN/2013,Shigella sonnei
1585,Shigella phage pSs-1,Shigella sonnei
1586,Sinorhizobium phage PBC5,Sinorhizobium meliloti
1587,Sinorhizobium phage phiM12,Sinorhizobium meliloti
1588,Sodalis phage phiSG1,Sodalis glossinidius
1589,Sodalis phage SO-1,Sodalis glossinidius
1590,Sphingomonas phage PAU,Sphingomonas paucimobilis
1591,Spiroplasma phage 1-R8A2B,Spiroplasma citri
1592,Spiroplasma phage 1-C74,Spiroplasma citri
1593,Spiroplasma kunkelii virus SkV1_CR2-3x,Spiroplasma kunkelii
1594,Staphylococcus phage SA12,Staphylococcus aureus
1595,Staphylococcus phage YMC/09/04/R1988,Staphylococcus aureus
1596,Staphylococcus phage JS01,Staphylococcus aureus
1597,Staphylococcus phage Sb-1,Staphylococcus aureus
1598,Staphylococcus phage StauST398-4,Staphylococcus aureus
1599,Staphylococcus phage StauST398-5,Staphylococcus aureus
1600,Staphylococcus phage phiSA012 DNA,Staphylococcus aureus
1601,Staphylococcus phage K,Staphylococcus aureus
1602,Staphylococcus phage DW2,Staphylococcus aureus
1603,Staphylococcus prophage phiPV83,Staphylococcus aureus
1604,Staphylococcus phage phiSLT,Staphylococcus aureus
1605,Staphylococcus phage phiETA,Staphylococcus aureus
1606,Staphylococcus phage 11,Staphylococcus aureus
1607,Staphylococcus prophage phi 12,Staphylococcus aureus
1608,Staphylococcus prophage phi 13,Staphylococcus aureus
1609,Staphylococcus phage phiP68,Staphylococcus aureus
1610,Staphylococcus phage 77,Staphylococcus aureus
1611,Staphylococcus prophage PVL,Staphylococcus aureus
1612,Staphylococcus prophage phiN315,Staphylococcus aureus
1613,Staphylococcus phage Twort,Staphylococcus aureus
1614,Staphylococcus phage 85,Staphylococcus aureus
1615,Staphylococcus phage G1,Staphylococcus aureus
1616,Staphylococcus phage PT1028,Staphylococcus aureus
1617,Staphylococcus phage 66,Staphylococcus aureus
1618,Staphylococcus phage 69,Staphylococcus aureus
1619,Staphylococcus phage 53,Staphylococcus aureus
1620,Staphylococcus phage 2638A,Staphylococcus aureus
1621,Staphylococcus phage 42e,Staphylococcus aureus
1622,Staphylococcus phage 3A,Staphylococcus aureus
1623,Staphylococcus phage 47,Staphylococcus aureus
1624,Staphylococcus phage 37,Staphylococcus aureus
1625,Staphylococcus phage EW,Staphylococcus aureus
1626,Staphylococcus phage 96,Staphylococcus aureus
1627,Staphylococcus phage ROSA,Staphylococcus aureus
1628,Staphylococcus phage 71,Staphylococcus aureus
1629,Staphylococcus phage 55,Staphylococcus aureus
1630,Staphylococcus phage 29,Staphylococcus aureus
1631,Staphylococcus phage 52A,Staphylococcus aureus
1632,Staphylococcus phage 88,Staphylococcus aureus
1633,Staphylococcus phage 92,Staphylococcus aureus
1634,Staphylococcus phage X2,Staphylococcus aureus
1635,Staphylococcus phage TEM123,Staphylococcus aureus
1636,Staphylococcus phage phiNM1,Staphylococcus aureus
1637,Staphylococcus phage phiPVL108,Staphylococcus aureus
1638,Staphylococcus phage phiETA2,Staphylococcus aureus
1639,Staphylococcus phage phiETA3,Staphylococcus aureus
1640,Staphylococcus prophage tp310-1,Staphylococcus aureus
1641,Staphylococcus prophage tp310-2,Staphylococcus aureus
1642,Staphylococcus prophage tp310-3,Staphylococcus aureus
1643,Staphylococcus phage SAP-2,Staphylococcus aureus
1644,Staphylococcus phage phiMR11,Staphylococcus aureus
1645,Staphylococcus phage phiMR25,Staphylococcus aureus
1646,Staphylococcus phage phi2958PVL,Staphylococcus aureus
1647,Staphylococcus phage phiSauS-IPLA35,Staphylococcus aureus
1648,Staphylococcus phage phiSauS-IPLA88,Staphylococcus aureus
1649,Staphylococcus phage phiPVL-CN125,Staphylococcus aureus
1650,Staphylococcus phage P954,Staphylococcus aureus
1651,Staphylococcus phage SAP-26,Staphylococcus aureus
1652,Staphylococcus phage S24-1,Staphylococcus aureus
1653,Staphylococcus phage GH15,Staphylococcus aureus
1654,Staphylococcus phage SA11,Staphylococcus aureus
1655,Staphylococcus phage SMSAP5,Staphylococcus aureus
1656,Staphylococcus phage JD007,Staphylococcus aureus
1657,Staphylococcus phage 44AHJD,Staphylococcus aureus
1658,Staphylococcus phage StauST398-1,Staphylococcus aureus
1659,Staphylococcus phage StauST398-3,Staphylococcus aureus
1660,Staphylococcus phage StauST398-2,Staphylococcus aureus
1661,Staphylococcus phage SA13,Staphylococcus aureus
1662,Staphylococcus phage S13',Staphylococcus aureus
1663,Staphylococcus aureus phage phiNM2,Staphylococcus aureus
1664,Staphylococcus aureus phage phiNM4,Staphylococcus aureus
1665,Staphylococcus phage 812,Staphylococcus aureus
1666,Staphylococcus phage A5W,Staphylococcus aureus
1667,Staphylococcus phage ISP,Staphylococcus aureus
1668,Staphylococcus phage SA1,Staphylococcus aureus
1669,Staphylococcus phage Staph1N,Staphylococcus aureus
1670,Staphylococcus phage A3R,Staphylococcus aureus
1671,Staphylococcus phage 676Z,Staphylococcus aureus
1672,Staphylococcus phage Fi200W,Staphylococcus aureus
1673,Staphylococcus phage MSA6,Staphylococcus aureus
1674,Staphylococcus phage P4W,Staphylococcus aureus
1675,Staphylococcus phage LH1,Staphylococcus aureus
1676,Staphylococcus phage SP5,Staphylococcus aureus
1677,Staphylococcus phage SP6,Staphylococcus aureus
1678,Staphylococcus phage SA5,Staphylococcus aureus
1679,Staphylococcus phage phiBU01,Staphylococcus aureus
1680,Staphylococcus phage phiSa119,Staphylococcus aureus
1681,Staphylococcus phage 80alpha,Staphylococcus aureus
1682,Staphylococcus phage vB_SauM_Romulus,Staphylococcus aureus
1683,Staphylococcus phage vB_SauM_Remus,Staphylococcus aureus
1684,Staphylococcus phage GRCS,Staphylococcus aureus
1685,Staphylococcus phage phi 12,Staphylococcus aureus
1686,Staphylococcus phage phi13,Staphylococcus aureus
1687,Staphylococcus phage MCE-2014,Staphylococcus aureus
1688,Staphylococcus phage P108,Staphylococcus aureus
1689,Staphylococcus phage PVL,Staphylococcus aureus
1690,Staphylococcus phage phiSA012,Staphylococcus aureus
1691,Staphylococcus phage StB20,Staphylococcus capitis
1692,Staphylococcus phage vB_SepiS-phiIPLA5,Staphylococcus epidermidis
1693,Staphylococcus phage vB_SepiS-phiIPLA7,Staphylococcus epidermidis
1694,Staphylococcus phage CNPH82,Staphylococcus epidermidis
1695,Staphylococcus phage PH15,Staphylococcus epidermidis
1696,Staphylococcus phage phiIBB-SEP1,Staphylococcus epidermidis
1697,Staphylococcus phage vB_SepS_SEP9,Staphylococcus epidermidis
1698,Staphylococcus phage StB27,Staphylococcus hominis
1699,Staphylococcus phage StB12,Staphylococcus hominis
1700,Staphylococcus phage SpaA1,Staphylococcus pasteuri
1701,Staphylococcus phage phiRS7,Staphylococcus saprophyticus
1702,Staphylococcus phage Team1,Staphylococcus xylosus
1703,Stenotrophomonas phage Smp131,Stenotrophomonas maltophilia
1704,Stenotrophomonas phage phiSMA9,Stenotrophomonas maltophilia
1705,Stenotrophomonas phage S1,Stenotrophomonas maltophilia
1706,Stenotrophomonas phage phiSHP2,Stenotrophomonas maltophilia
1707,Stenotrophomonas phage IME15,Stenotrophomonas maltophilia
1708,Stenotrophomonas phage phiSMA7 proviral,Stenotrophomonas maltophilia
1709,Stenotrophomonas phage phiSMA6,Stenotrophomonas maltophilia
1710,Stenotrophomonas phage IME13,Stenotrophomonas maltophilia
1711,Stenotrophomonas phage phiSMA7,Stenotrophomonas maltophilia
1712,Streptococcus phage LYGO9,Streptococcus agalactiae
1713,Streptococcus phage JX01,Streptococcus agalactiae
1714,Streptococcus phage phi3396,Streptococcus dysgalactiae
1715,Streptococcus phage P9,Streptococcus equi
1716,Streptococcus phage PH15,Streptococcus gordonii
1717,Streptococcus phage SM1,Streptococcus mitis
1718,Streptococcus phage M102,Streptococcus mutans
1719,Streptococcus phage PH10,Streptococcus oralis
1720,Streptococcus phage phiBHN167,Streptococcus pneumoniae
1721,Streptococcus phage K13,Streptococcus pneumoniae
1722,Streptococcus phage DCC1738,Streptococcus pneumoniae
1723,Streptococcus phage IC1,Streptococcus pneumoniae
1724,Streptococcus phage Cp-1,Streptococcus pneumoniae
1725,Streptococcus prophage MM1,Streptococcus pneumoniae
1726,Streptococcus prophage EJ-1,Streptococcus pneumoniae
1727,Streptococcus phage Dp-1,Streptococcus pneumoniae
1728,Streptococcus phage MM1 1998,Streptococcus pneumoniae
1729,Streptococcus phage Spn1,Streptococcus pneumoniae
1730,Streptococcus phage CP-7,Streptococcus pneumoniae
1731,Streptococcus phage SP-QS1,Streptococcus pneumoniae
1732,Streptococcus phage EJ-1,Streptococcus pneumoniae
1733,Temperate phage phiNIH1.1,Streptococcus pyogenes
1734,Streptococcus prophage 315.2,Streptococcus pyogenes
1735,Streptococcus pyogenes phage 315.3,Streptococcus pyogenes
1736,Streptococcus prophage 315.4,Streptococcus pyogenes
1737,Streptococcus prophage 315.5,Streptococcus pyogenes
1738,Streptococcus prophage 315.6,Streptococcus pyogenes
1739,Streptococcus prophage 315.1,Streptococcus pyogenes
1740,Streptococcus phage YMC-2011,Streptococcus salivarius
1741,Streptococcus phage SMP,Streptococcus suis
1742,Streptococcus phage phiNJ2,Streptococcus suis
1743,Streptococcus phage phi20c,Streptococcus suis
1744,Streptococcus phage phi30c,Streptococcus suis
1745,Streptococcus phage phi5218,Streptococcus suis
1746,Streptococcus phage phi7917,Streptococcus suis
1747,Streptococcus phage phi891591,Streptococcus suis
1748,Streptococcus phage phiD12,Streptococcus suis
1749,Streptococcus phage phiS10,Streptococcus suis
1750,Streptococcus phage phiSS12,Streptococcus suis
1751,Streptococcus phage phiST1,Streptococcus suis
1752,Streptococcus phage TP-778L,Streptococcus thermophilus
1753,Streptococcus phage 20617,Streptococcus thermophilus
1754,Streptococcus phage 5093,Streptococcus thermophilus
1755,Streptococcus phage Sfi19,Streptococcus thermophilus
1756,Streptococcus phage 7201,Streptococcus thermophilus
1757,Streptococcus phage Sfi11,Streptococcus thermophilus
1758,Streptococcus phage Sfi21,Streptococcus thermophilus
1759,Streptococcus phage O1205,Streptococcus thermophilus
1760,Streptococcus phage DT1,Streptococcus thermophilus
1761,Streptococcus phage 2972,Streptococcus thermophilus
1762,Streptococcus phage 858,Streptococcus thermophilus
1763,Streptococcus phage ALQ13.2,Streptococcus thermophilus
1764,Streptococcus phage Abc2,Streptococcus thermophilus
1765,Streptococcus phage TP-J34,Streptococcus thermophilus
1766,Streptomyces phage mu1/6,streptomyces aureofaciens
1767,Streptomyces phage phiSASD1,Streptomyces avermitilis
1768,Streptomyce phage TG1,Streptomyces avermitilis
1769,Streptomyces phage phiHau3,Streptomyces coelicolor
1770,Streptomyces phage R4,Streptomyces coelicolor
1771,Streptomyces phage phiCAM,Streptomyces coelicolor
1772,Streptomyces phage phiELB20,Streptomyces dengpaensis
1773,Streptomyces phage phiBT1,Streptomyces lividans
1774,Streptomyces phage Lika,Streptomyces lividans
1775,Streptomyces phage Sujidade,Streptomyces lividans
1776,Streptomyces phage Zemlya,Streptomyces lividans
1777,Streptomyces phage VWB,Streptomyces venezuelae
1778,Streptomyces phage SV1,Streptomyces venezuelae
1779,Sulfitobacter phage pCB2047-C,Sulfitobacter sp. AM1-D1
1780,Sulfitobacter phage pCB2047-A,Sulfitobacter sp. AM1-D1
1781,Sulfitobacter phage pCB2047-B,Sulfitobacter sp. AM1-D1
1782,Sulfitobacter phage EE36phi1,Sulfitobacter sp. AM1-D1
1783,Sulfolobus virus STSV2,Sulfolobus
1784,Sulfolobus islandicus rudivirus 1 variant XX,Sulfolobus islandicus
1785,Sulfolobus spindle-shaped virus 4,Sulfolobus islandicus
1786,Sulfolobus islandicus rod-shaped virus 1,Sulfolobus islandicus
1787,Sulfolobus spindle-shaped virus 5,Sulfolobus islandicus
1788,Sulfolobus islandicus rod-shaped virus 2,Sulfolobus islandicus
1789,Sulfolobus monocaudavirus SMV1,Sulfolobus solfataricus
1790,Sulfolobus turreted icosahedral virus,Sulfolobus solfataricus
1791,Sulfolobus turreted icosahedral virus 2,Sulfolobus sp.
1792,Sulfolobus spindle-shaped virus 6,Sulfolobus sp.
1793,Sulfolobus spindle-shaped virus 7,Sulfolobus sp.
1794,Sulfolobus virus Ragged Hills,Sulfolobus sp.
1795,Sulfolobus virus STSV1,Sulfolobus tengchongensis
1796,Synechococcus phage S-CBP3,Synechococcus sp. PCC 6312
1797,Synechococcus phage S-CBP4,Synechococcus sp. PCC 6312
1798,Synechococcus phage S-CBP1,Synechococcus sp. PCC 6312
1799,Synechococcus phage S-CBS4,Synechococcus sp. PCC 6312
1800,Synechococcus phage Syn5,Synechococcus sp. PCC 6312
1801,Prochlorococcus phage Syn33,Synechococcus sp. PCC 6312
1802,Cyanophage Syn30,Synechococcus sp. PCC 6312
1803,Cyanophage KBS-P-1A,Synechococcus sp. PCC 6312
1804,Cyanophage KBS-S-2A,Synechococcus sp. PCC 6312
1805,Synechococcus phage S-RIM2 R9_2006,Synechococcus sp. PCC 6312
1806,Synechococcus phage S-RIM2 R21_2007,Synechococcus sp. PCC 6312
1807,Synechococcus phage S-RIM8 A.HR5,Synechococcus sp. PCC 6312
1808,Synechococcus phage S-RIM8 A.HR3,Synechococcus sp. PCC 6312
1809,Synechococcus phage S-MbCM25,Synechococcus sp. PCC 6312
1810,Synechococcus phage S-RIM2 R1_1999,Synechococcus sp. PCC 6312
1811,Synechococcus phage S-CAM1,Synechococcus sp. PCC 6312
1812,Synechococcus phage S-CAM8,Synechococcus sp. PCC 6312
1813,Synechococcus phage S-IOM18,Synechococcus sp. PCC 6312
1814,Synechococcus phage S-RIM8 A.HR1,Synechococcus sp. PCC 6312
1815,Cyanophage KBS-M-1A,Synechococcus sp. PCC 6312
1816,Synechococcus phage S-MbCM7,Synechococcus sp. PCC 6312
1817,Synechococcus phage S-MbCM100,Synechococcus sp. PCC 6312
1818,Synechococcus phage S-RIP2,Synechococcus sp. PCC 6312
1819,Synechococcus phage S-SKS1,Synechococcus sp. PCC 6312
1820,Synechococcus phage S-PM2,Synechococcus sp. PCC 6312
1821,Synechococcus phage P60,Synechococcus sp. PCC 6312
1822,Cyanophage S-SSM2,Synechococcus sp. PCC 6312
1823,Synechococcus phage S-ShM2,Synechococcus sp. PCC 6312
1824,Synechococcus phage S-SSM5,Synechococcus sp. PCC 6312
1825,Cyanophage S-TIM5,Synechococcus sp. PCC 6312
1826,Synechococcus phage Syn19,Synechococcus sp. PCC 6312
1827,Synechococcus phage S-SSM7,Synechococcus sp. PCC 6312
1828,Cyanophage S-SSM6b,Synechococcus sp. PCC 6312
1829,Cyanophage S-SSM6a,Synechococcus sp. PCC 6312
1830,Synechococcus phage S-CBP2,Synechococcus sp. PCC 6312
1831,Cyanophage P-SSP2,Synechococcus sp. PCC 6312
1832,Prochlorococcus phage Syn1,Synechococcus sp. PCC 6312
1833,Synechococcus phage S-CRM01,Synechococcus sp. PCC 6312
1834,Synechococcus phage S-SM1,Synechococcus sp. PCC 6312
1835,Cyanophage Syn2,Synechococcus sp. PCC 6312
1836,Cyanophage Syn10,Synechococcus sp. PCC 6312
1837,Synechococcus phage S-SM2,Synechococcus sp. PCC 6312
1838,Cyanophage S-SSM4,Synechococcus sp. PCC 6312
1839,Synechococcus phage S-RIP1,Synechococcus sp. PCC 6312
1840,Synechococcus phage S-CBS1,Synechococcus sp. PCC 6312
1841,Synechococcus phage S-CBS3,Synechococcus sp. PCC 6312
1842,Synechococcus phage S-CBS2,Synechococcus sp. PCC 6312
1843,Tetraselmis viridis virus S1,Tetraselmis sp.
1844,Tetrasphaera phage TJE1,Tetrasphaera jenkinsii
1845,Thalassomonas phage BA3,Thalassomonas loyana
1846,Thermoanaerobacterium phage THSA-485A,Thermoanaerobacterium saccharolyticum
1847,Thermococcus prieurii virus 1,Thermococcus sp.
1848,Thermus phage IN93,Thermus thermophilus
1849,Thermus phage P23-45,Thermus thermophilus
1850,Thermus phage P74-26,Thermus thermophilus
1851,Thermus phage P23-77,Thermus thermophilus
1852,Thermus phage TMA,Thermus thermophilus
1853,Thermus phage phiYS40,Thermus thermophilus
1854,Tsukamurella phage TPA2,Tsukamurella paurometabola
1855,Cronobacter phage phiES15,Cronobacter sakazakii ES15 
1856,Vibrio phage PVA1,Vibrio alginolyticus
1857,Vibrio phage phi-A318,Vibrio alginolyticus
1858,Vibrio phage AS51,Vibrio alginolyticus
1859,Vibrio phage CHOED,Vibrio anguillarum
1860,Vibrio phage VPUSM 8,Vibrio cholerae
1861,Vibrio phage X29,Vibrio cholerae
1862,Vibrio phage fs2,Vibrio cholerae
1863,Vibrio phage K139,Vibrio cholerae
1864,Vibrio phage fs1,Vibrio cholerae
1865,Vibrio phage VGJphi,Vibrio cholerae
1866,Vibrio phage VSK,Vibrio cholerae
1867,Vibrio phage VP5,Vibrio cholerae
1868,Vibrio phage VP2,Vibrio cholerae
1869,Vibrio phage KSF-1phi,Vibrio cholerae
1870,Vibrio phage kappa,Vibrio cholerae
1871,Vibrio phage VEJphi,Vibrio cholerae
1872,Vibrio phage ICP1,Vibrio cholerae
1873,Vibrio phage ICP2,Vibrio cholerae
1874,Vibrio phage ICP3,Vibrio cholerae
1875,Vibrio phage CTX chromosome I,Vibrio cholerae
1876,Vibrio phage VCY-phi,Vibrio cholerae
1877,Vibrio phage CP-T1,Vibrio cholerae
1878,Vibrio phage vB_VchM-138,Vibrio cholerae
1879,Vibrio phage JA-1,Vibrio cholerae
1880,Vibrio phage VFJ,Vibrio cholerae
1881,Vibrio phage ND1-fs1,Vibrio cholerae
1882,Vibrio phage CTX,Vibrio cholerae
1883,Vibrio phage VSKK,Vibrio cholerae
1884,Vibrio phage ICP3_2009_B,Vibrio cholerae
1885,Vibrio phage ICP3_2008_A,Vibrio cholerae
1886,Vibrio phage ICP3_2007_A,Vibrio cholerae
1887,Vibrio phage ICP2_2006_A,Vibrio cholerae
1888,Vibrio phage ICP1_2006_D,Vibrio cholerae
1889,Vibrio phage ICP1_2006_C,Vibrio cholerae
1890,Vibrio phage ICP1_2006_B,Vibrio cholerae
1891,Vibrio phage ICP1_2006_A,Vibrio cholerae
1892,Vibrio phage ICP1_2005_A,Vibrio cholerae
1893,Vibrio phage ICP1_2001_A,Vibrio cholerae
1894,Vibrio phage ICP1_2004_A,Vibrio cholerae
1895,Vibrio phage phiVC8,Vibrio cholerae
1896,Vibrio phage VP3,Vibrio cholerae
1897,Vibrio phage VCO139,Vibrio cholerae
1898,Vibrio phage ICP2_2011_A,Vibrio cholerae
1899,Vibrio phage ICP2_2013_A_Haiti,Vibrio cholerae
1900,Vibrio phage 24,Vibrio cholerae
1901,Vibrio phage 1,Vibrio harveyi
1902,Vibrio phage VHML,Vibrio harveyi
1903,Vibrio phage VH7D,Vibrio harveyi
1904,Vibrio phage PWH3a-P1,Vibrio natriegens
1905,Vibrio phage nt-1,Vibrio natriegens
1906,Vibrio phage vpms1,Vibrio parahaemolyticus
1907,Vibrio phage SHOU24,Vibrio parahaemolyticus
1908,Vibrio phage VfO3K6,Vibrio parahaemolyticus
1909,Vibrio phage VfO4K68,Vibrio parahaemolyticus
1910,Vibrio phage VpV262,Vibrio parahaemolyticus
1911,Vibrio phage Vf33,Vibrio parahaemolyticus
1912,Vibrio phage Vf12,Vibrio parahaemolyticus
1913,Vibrio phage KVP40,Vibrio parahaemolyticus
1914,Vibrio phage VP882,Vibrio parahaemolyticus
1915,Vibrio phage VP93,Vibrio parahaemolyticus
1916,Vibrio phage pVp-1,Vibrio parahaemolyticus
1917,Vibrio phage VP58.5,Vibrio parahaemolyticus
1918,Vibriophage phi-pp2,Vibrio parahaemolyticus
1919,Vibrio phage VPp1,Vibrio parahaemolyticus
1920,Vibrio phage vB_VpaS_MAR10,Vibrio parahaemolyticus
1921,Vibrio phage vB_VpaM_MAR,Vibrio parahaemolyticus
1922,Vibrio phage VBP47,Vibrio parahaemolyticus
1923,Vibrio phage VBM1,Vibrio parahaemolyticus
1924,Vibrio phage VBP32,Vibrio parahaemolyticus
1925,Vibrio phage VpKK5,Vibrio parahaemolyticus
1926,Vibrio phage SIO-2,Vibrio sp. dhg
1927,Vibrio phage pYD21-A,Vibrio sp. dhg
1928,Vibrio phage pYD38-A,Vibrio sp. dhg
1929,Vibrio phage 11895-B1,Vibrio sp. dhg
1930,Vibrio phage pYD38-B,Vibrio sp. dhg
1931,Vibrio phage helene 12B3,Vibrio splendidus
1932,Vibrio phage martha 12B12,Vibrio splendidus
1933,Vibrio phage henriette 12B8,Vibrio splendidus
1934,Vibrio phage VvAW1,Vibrio vulnificus
1935,Vibrio phage PV94,Vibrio vulnificus
1936,Vibrio phage SSP002,Vibrio vulnificus
1937,Weissella phage phiYS61,Weissella cibaria
1938,Wolbachia endosymbiont wVitA of Nasonia vitripennis phage WOVitA1,Wolbachia endosymbiont of Cimex lectularius
1939,Wolbachia endosymbiont wVitA of Nasonia vitripennis phage WOVitA2,Wolbachia endosymbiont of Cimex lectularius
1940,Wolbachia endosymbiont wVitA of Nasonia vitripennis phage WOVitA4,Wolbachia endosymbiont of Cimex lectularius
1941,Wolbachia endosymbiont wVitB of Nasonia vitripennis phage WOVitB,Wolbachia endosymbiont of Cimex lectularius
1942,Xanthomonas phage XacF1,Xanthomonas axonopodis
1943,Xanthomonas phage Cf1c,Xanthomonas campestris
1944,Xanthomonas phage Xp15,Xanthomonas campestris
1945,Xanthomonas phage phiL7,Xanthomonas campestris
1946,Xanthomonas citri phage CP2 DNA,Xanthomonas citri
1947,Xanthomonas phage CP1 DNA,Xanthomonas citri
1948,Xanthomonas citri phage CP2,Xanthomonas citri
1949,Xanthomonas phage CP1,Xanthomonas citri
1950,Xanthomonas phage Xp10,Xanthomonas oryzae
1951,Xanthomonas phage OP1,Xanthomonas oryzae
1952,Xanthomonas phage OP2,Xanthomonas oryzae
1953,Xanthomonas phage Xop411,Xanthomonas oryzae
1954,Xanthomonas phage vB_XveM_DIBBI,Xanthomonas vesicatoria
1955,Phage Paz,Xylella fastidiosa
1956,Phage Prado,Xylella fastidiosa
1957,Xylella phage Xfas53,Xylella fastidiosa
1958,Xylella phage Sano,Xylella fastidiosa
1959,Xylella phage Salvo,Xylella fastidiosa
1960,Yersinia phage phiYeO3-12,Yersinia enterocolitica
1961,Yersinia phage PY54,Yersinia enterocolitica
